"Arrival Date","Bol Number","Carrier SCAC Code","Company Address","Company Country","Company Country Code","Company Website","Company Contact Info","Company Name","Company Total Shipments","Container Size","Container Type","Destination Port","Destination Port Code","Departure Port","Departure Port Code","Estimated Arrival Date","HS Code Full Description","HS Code","HS Code Description","Last Visit Foreign Port","Master Bol Number","Marks & Numbers","Marks Numbers Raw","Notify Party Address","Notify Party Country Code","Notify Party Name","Product Description","Product Description Raw","Quantity","Quantity Unit","Supplier Address","Supplier Country","Supplier Country Code","Supplier Name","Supplier Website","Supplier Contact Info","Supplier Total Shipments","TEU","Vessel Code","Vessel Name","Voyage","Weight"
"2024/05/25","HLCUSCL240455759","Hlcu, Hapag-Lloyd A G","1661 S Great Southwest Pkwy Grand Prairie Tx 75051","United States","US","","Phone Numbers:  --- Emails: ","Great Wall Seafood Tx Llc","1107","4000*900*800","4532","Houston, Tx","5301","Cartagena","30107","20240518","","030613","","","HLCUSCL240455759","","","1661 S Great Southwest Pkwy Grand Prairie Tx 75051 Sandy Zheng Sandyzhenghffoodsgroup Com","US","Great Wall Seafood Tx Llc","Frozen Shell Mussel Reefer Frozen Cooked Vacuum Packed Whole Shell Mussel Size Iqf","Frozen Shell Mussel 1X40 Reefer Container 4.011 Cartons 18.210,00 Kg Frozen Cooked Vacuum-Packed Whole-Shell Mussel Size 20/30 Un/Lb Freight Prepaid Iqf","4011","PCS","Chinquihue Km 11 Puerto Montt - Chile +56 65 2 433 077 Comercialpesbasa Com","Chile","CL","Pesbasa S A","","Phone Numbers:  --- Emails: ","317","2","9306196","Palena","2410n","20055"
"2024/05/25","OOLU412034853001","Oolu, Orient Overseas Container Line Inc","/Lagun 4041 West Garry Avenue Santa Ana Orange California United States 1-714-546-6855 Telex:1-714-556-2491","United States","US","","Phone Numbers: ,  --- Emails: ","D F Stauffer Biscuit Co Inc","445","4000*900*800","45R1","Los Angeles, Ca","2704","Kobe","58840","20240523","","030490","","","OOLU4120348530","","","/Lagun 4041 West Garry Avenue Santa Ana Orange California United States 1-714-546-6855 Telex:1-714-556-2491","US","D F Stauffer Biscuit Co Inc","Bulk Chocorooms","Bulk Chocorooms","1720","CTN","2-2-1 Kyobashi Chuo-Ku Tokyo Jap An Telex: 104-8306","Japan","JP","Meiji Co Ltd","","Phone Numbers:  --- Emails: ","196","2","9302138","One Hannover","094e","18576"
"2024/05/25","OOLU412034853002","Oolu, Orient Overseas Container Line Inc","/Lagun 4041 West Garry Avenue Santa Ana Orange California United States 1-714-546-6855 Telex:1-714-556-2491","United States","US","","Phone Numbers: ,  --- Emails: ","D F Stauffer Biscuit Co Inc","445","4000*900*800","45R1","Los Angeles, Ca","2704","Kobe","58840","20240523","","030490","","","OOLU4120348530","","","/Lagun 4041 West Garry Avenue Santa Ana Orange California United States 1-714-546-6855 Telex:1-714-556-2491","US","D F Stauffer Biscuit Co Inc","Bulk Chocorooms","Bulk Chocorooms","1720","CTN","2-2-1 Kyobashi Chuo-Ku Tokyo Jap An Telex: 104-8306","Japan","JP","Meiji Co Ltd","","Phone Numbers:  --- Emails: ","196","2","9302138","One Hannover","094e","18576"
"2024/05/25","SIFKSCOK03068","Sifk","75 Park Lane South Unit 1506","United States","US","","Phone Numbers:  --- Emails: ","Seawell Food Inc","13","4000*900*800","45R0","Houston, Tx","5301","Ningpo","57020","20240525","","030759","","","COSU6380337140","Nil","Nil","","","","Frozen Baby Octopus Whole Cleaned Flower Shaped Scientific Name Octopus Membranaceuspacking Block Glaze Fish Creek Brand","Frozen Baby Octopus Whole Cleaned [Flower Shaped]Scientific Name:Octopus Membranaceuspacking:12X2Lbs, Block With 70% Net Weight,30% Glaze, Fish Creek Brand Cartons","2000","PKG","39 3633 E1 4Th Floor Landmark Enclave Valanjambalam","China","CN","Aq Usa R Marine Export","","Phone Numbers:  --- Emails: ","5","2","9299783","Cma Cgm Tosca","0pghr","23780"
"2024/05/25","CRFNS00674446","Crfn, Clearfreight","Nc 9840 Willows Rd Ne Ste 102","United States","US","","Phone Numbers:  --- Emails: ","Tokai Denpun Usa","1635","4000*900*800","45R0","Los Angeles, Ca","2704","Tokyo","58886","20240520","","030759","","","YMJAW288010910","","","","","","Frozen Squid Frozen Cuttlefish Fillet Frozen Marinated Mackerel Frozen Bonito Frozen Hotate Mfrozen Cod Roe Frozen Steamed Octopus Frozen Steamed Octopus Foot Pack Froz Yuzu Juice Frozen Garlic Paste","Frozen Squid Frozen Cuttlefish Fillet Frozen Marinated Mackerel Frozen Bonito Frozen Hotate Mfrozen Cod Roe 10Kg Frozen Steamed Octopus(5 Bi) Frozen Steamed Octopus Foot Pack Froz En Yuzu Juice Frozen Garlic Paste","1906","PCS","24-15 Tenma-Cho Aoi-Ku","Japan","JP","Tokai Denpun Co Ltd","","Phone Numbers:  --- Emails: ","174","1.5","9302138","One Hannover","094e","14133"
"2024/05/25","RCCUIC240506202","Rccu, Royal Caribbean Cruise Line","1050 Caribbean Way","United States","US","","Phone Numbers:  --- Emails: ","Royal Caribbean Cruises Ltd","83116","NC","","Miami, Fl","5201","Green Turtle Cay","23640","20240525","","030621","","","RCCUIC240506202","None None","None None","{Main O 1050 Caribbean Way","BS","Royal Caribbean Cruise Ltd","Hard Rock Promotional Items China Hard Rock Promotional Items China","Hard Rock Promotional Items Made In China Hard Rock Promotional Items Made In China","8","BOX","1050 Caribbean Way","Bahamas","BS","Royal Caribbean Cruises Ltd","","Phone Numbers:  --- Emails: ","85556","0","Icon Of The Seas","Icon Of The Seas","39027","109"
"2024/05/25","OOLU2736391970","Oolu, Orient Overseas Container Line Inc","418 S 9Th Ave City Of Industry Ca United States","United States","US","","Phone Numbers:  --- Emails: ","Richwell Group Inc","2675","4000*900*800","45R1","Long Beach, Ca","2709","Hong Kong","58201","20240524","","030379","","","OOLU2736391970","","","418 S 9Th Ave City Of Industry Ca United States","US","Richwell Group Inc","Frozen Tilapia Fillet","Frozen Tilapia Fillet","4500","CTN","Guilingyang Development Zone Haikou Hi China","China","CN","Hainan Sky Blue Ocean Foods Company","","Phone Numbers:  --- Emails: ","3661","2","9622588","Oocl Poland","043e","23760"
"2024/05/25","MAEU238442027","Maeu, Maersk Lines, Inc.","931 Hartz Way Suite #235 Danville California 94526 Usa","United States","US","","Phone Numbers:  --- Emails: ","Secrest Watson International","5083","2000*806*802","2CR0","Los Angeles, Ca","2704","Tauranga","61443","20240525","","030613","","","MAEU238442027","","M082 51335","931 Hartz Way Suite #235 Danville California 94526 Usa","US","Secrest Watson International","Frozen Beef Departure","Nz Frozen Beef 700 Cartons C Fh 95Cl Net Weight 19040.000 Kgs Gross Weight 19437.300 Kg S Departure Date 26/04/24","700","CTN","P O Box 87 Greenlea Lane Frankton Hamilton 3204","New Zealand","NZ","Greenlea Premier Meats Limited","","Phone Numbers:  --- Emails: ","8622","1.5","9484572","Cap Jervis","413n","19437"
"2024/05/25","CMDUTYO0608565","Cmdu, Compagnie Maritime Daffretemen","Los Angeles Office 13409 Orden Drive Santa Fe Springs Ca 90670-6336 U S A","United States","US","","Phone Numbers:  --- Emails: ","Wismettac Asian Foods Inc","29531","4000*900*800","45R1","Los Angeles, Ca","2704","Kobe","58840","20240524","Fish and crustaceans, molluscs and other aquatic invertebrates ; Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen ; Frozen fillets of other fish ; Other","030489","Other","","CMDUTYO0608565","Attached","-As Per Attached-","Los Angeles Office 13409 Orden Drive Santa Fe Springs Ca 90670-6336 U S A","US","Wismettac Asian Foods Inc","Cargo Stowed Refrigerated Sthe Requested Carrying Temperature Degrees Celsius Palletized Pallet Frozen Treated Yellowtail Fillet Attached Sheets Temperature Control Cargo Setting Temperature Reefer Cel Jpdl Sea Waybill Arranged Waybill Party Consignee","Cargo Is Stowed In A Refrigerated Container Sthe Shipper S Requested Carrying Temperature -20 Degrees Celsius Shipper S Load Count 1000 Packages (Palletized With 20 Pallet) Frozen Co Treated Yellowtail Fillet - As Per Attached Sheets - Temperature Control Cargo Setting Temperature Reefer -20Cel Invoice No.:Jpdl2404062-00 Sc No.:23-3961 Sea Waybill Freight Prepaid Hs Code:0304.89 Fax:424-246-2390 Freight Prepaid As Arranged Waybill Notify Party 2: (2)Same As Consignee","1000","CTN","3 2 1 Nihonbashi Muromachi Chuoku Tokyo 103-0022 Japan","Japan","JP","Wismettac Foods Inc","","Phone Numbers:  --- Emails: ","3213","2","9302138","One Hannover","0fjhs","20756"
"2024/05/25","OOLU2737081881","Oolu, Orient Overseas Container Line Inc","1849 Kings View Dr Frisco Tx United States","United States","US","","Phone Numbers:  --- Emails: ","Zalo Fresh Inc","1990","4000*900*800","45R1","Long Beach, Ca","2709","Hong Kong","58201","20240524","","030379","","","OOLU2737081881","Zfpo","Zfpo-04150","505 N Brand Blvd Suite 210 Glendale Ca United States","US","Pegasus Shipping Inc","Frozen Tilapia Gutted Scaled","Frozen Tilapia ,Gutted And Scaled","1100","CTN","No 2 East Industrial Rd Yangmei Indmaoming Gd China","China","CN","Guangdong Universal Aquatic Food Co","","Phone Numbers:  --- Emails: ","3314","2","9622588","Oocl Poland","043e","23100"
"2024/05/25","OOLU2737341010","Oolu, Orient Overseas Container Line Inc","8600 Shore Front Parkway #4N Rockaway Beach Ny United States","United States","US","","Phone Numbers:  --- Emails: ","Min Feng Usa Trade Inc","45","4000*900*800","45R1","Long Beach, Ca","2709","Kao Hsiung","58309","20240524","","030749","","","OOLU2737341010","","","710 Epperson Dr City Of Industry Ca United States","US","B Y International Inc","Fuzhou Fish Ball Frozen Cooked Razor Clam Salted Seaweed Kno","Fuzhou Fish Ball Frozen Cooked Razor Clam Salted Seaweed Kno","2320","CTN","Limite 271 Fuxing North Road Xiaoao Town Fuzhou Fj China","China","CN","Fuzhou Xuhuang Foods Company","","Phone Numbers:  --- Emails: ","179","2","9622588","Oocl Poland","043e","22600"
"2024/05/25","ITGB7463953P7469","Itgb","Dba Taste It Present 200 Sumner Ave Kenilworth 07033 Us","United States","US","","Phone Numbers:  --- Emails: ","Luce Foods Llc","217","4000*806*800","42G0","New York, Ny","1001","Genoa","47527","20240521","","030490","","","CMDUGEN1714421","","","1400 Old Country Road Suite 411 Westbury 11590 Us","US","Interglobo Customs Broker Inc","Ladyfingers Bulk","Ladyfingers Bulk","1827","PKG","Via Vazzi 7 Rovere Veronese 37028 It","Italy","IT","Bonomi Spa","","Phone Numbers:  --- Emails: ","845","1.5","Cma Cgm Dalila","Cma Cgm Dalila","fxw","10231"
"2024/05/25","HLCUCA6240501601","Hlcu, Hapag-Lloyd A G","235 Route 22 East Greenbrook Nj 08812 Usa Tel +1 908-229-6955","United States","US","","Phone Numbers:  --- Emails: ","Allegiant Spice Llc","19","2000*806*800","2210","New York/Newark Area, Newark, Nj","4601","Tanger","71425","20240528","","030420","","","HLCUCA6240501601","","","235 Route 22 East Greenbrook Nj 08812 Usa Tel +1 908-229-6955","US","Allegiant Spice Llc","Sterilized Rosemary Cut Sifted Steam Sterilized Thyme Ground Steam Organic Organic Sage Ground Orange Peel Granule Fda Registration","Sterilized 150 Of Rosemary Cut & Sifted Steam Sterilized 3447 .0 Kg 165 Of Thyme Ground Steam Organic 3811.5 Kg 11 Of Organic Sage Ground 254.1 Kg 40 Of Orange Peel Granule 919.2Kg Fda Registration N 128.24.59.61.22","366","PCS","7 Rue Abou Ghaleb Chiani 20100 Casablanca Morocco","Morocco","MA","Santis Sarl","","Phone Numbers:  --- Emails: ","261","1","9481532","Hammonia Baltica","11w18","8432"
"2024/05/25","MAEU238179735","Maeu, Maersk Lines, Inc.","1912 E Vernon Ave Suite 298 Vern Tel: 3232349000; Fax: 3232316150; Email: Importdocs@Redchamber Com","United States","US","redchamber.com","Phone Numbers: ,  --- Emails: ","Ocean Bistro Corp Ein 95 47101","6506","4000*906*802","4ER0","Long Beach, Ca","2709","","57037","20240525","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Other shrimps and prawns","030617","Other shrimps and prawns","","MAEU238179735","Trader Joe","Trader Joe S","22-2 5011 Firestone Pi South Gate Ca Tel: 8443975186; Fax: 4242217041 Email: Ted Gebauer@Damco Com Lucy","US","Damco Customs Services Ein","Raw Iqf Frozen Peeled Deve Ined Tail Off Red Shrimp Invo Ice Koto","Raw Iqf Frozen Peeled And Deve Ined Tail Off Red Shrimp H.S. Code No. 0306.17.90 000 Invo Ice No.Koto3577/2024","1690","CTN","49/4 M 12 Bangna-Trad Rd Km 45 T Bangpakong A Bangpakong Chachoengsao 24130 Thailand","Thailand","TH","Kitchens Of The Oceans Thailand","","Phone Numbers:  --- Emails: ","1405","2","9467407","Msc Lauren","417n","22300"
"2024/05/25","OOLU2737351570","Oolu, Orient Overseas Container Line Inc","Dba Sea One Seafoods 12303 Florencesanta Fe Springs Ca United States","United States","US","","Phone Numbers:  --- Emails: ","Long Beach Enterprise Inc","471","4000*900*800","45R1","Long Beach, Ca","2709","Vung Tau","55206","20240524","Fish and crustaceans, molluscs and other aquatic invertebrates ; Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304 ; Tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding edible fish offal of subheadings 0302.91 to 0302.99 ; Yellowfin tunas (Thunnus albacares)","030232","Yellowfin tunas (Thunnus albacares)","","OOLU2737351570","","","","","","Frozen Yellowfin Tuna Steak","Frozen Co Yellowfin Tuna Steak","4300","CAS","Suoi Dau Industrial Zone Cam Lam Dikhanh Hoa Vietnam","Vietnam","VN","Tuna Vietnam Co Ltd","","Phone Numbers:  --- Emails: ","465","2","9622588","Oocl Poland","043e","22145"
"2024/05/25","ALRB240513180075","Alrb","C/O 4001 Rock Creek Blvd 60431 Joliet","United States","US","","Phone Numbers:  --- Emails: ","Kuraray America Inc","6776","4000*806*800","4200","New York/Newark Area, Newark, Nj","4601","Anvers","42305","20240522","","030613","","","CMDUBRE0660466","","","","","","Mowital Mowital Mowital","Mowital B 30 H 15 Kg Mowital B 45 H 15 Kg Mowital Ba 20 S 15 Kg","800","BAG","Philipp-Reis-Strasse 4 65795 Hattersheim Am Main","Belgium","BE","Kuraray Europe Gmbh","","Phone Numbers:  --- Emails: ","2942","1.5","Cosco Hope","Cosco Hope","0lbgp","12582"
"2024/05/25","HLCURI4240320335","Hlcu, Hapag-Lloyd A G","1819 Turning Basin Suite 900 77029 Houston Tx - Usa Tax Id 36-4966265 Attn Mr Carlos R Falcon","United States","US","","Phone Numbers:  --- Emails: ","Boahaus Inc","523","4000*900*800,4000*900*800","45104510","Houston, Tx","5301","Rio Grande","35173","20240518","","030613","","","HLCURI4240320335","Politorno Brazil","Politorno/Brazil 001 To 700","E-Mail Ftn_Hou_Brokeragefedex Com","US","Fedex Trade Networks Houston","Said Units Wooden Furniture Commercial Ncm Naladi Purchase Ruc Agreement Wooden Applicable Cont Cnpj Novo Hamburgo Rio Grande Sul Brazil","02X40 Hc Said To Contain 700 Boxes Containing With 707 Units Os Wooden Furniture As Per Commercial Invoice Nr. 060/2024 Ncm/Naladi 94039100, 94035000, 70099200 Ee.Uu 9403.91.0080, 9403.50.9080, 7009.92.5095 Purchase Order 060/2024 Net Weight 31.317,55 Kgs Du-E 24Br000596588-6 Ruc 4Br902366212000 00000000000000384439 Freight Collect As Per Agreement Wooden Package - Not Applicable Cont. On Shipper Cnpj 90.236.621/0001-61 X Novo Hamburgo Rio Grande Do Sul 93520600 Brazil","700","PCS","Rod Br 470-Km 203 3 Distrito De Tuiuty Bento Goncalves Brasil Contac Cesar Nepomuceno Ph 55 54 3458-1445","Brazil","BR","Politorno Moveis Ltda","","Phone Numbers:  --- Emails: ","621","3","9306196","Palena","2410n","32972"
"2024/05/25","MEDUEC340373","Medu, Bcsl Us-Med Line Ltd.","4600 Argyle Terrace N W Washington Dc 20011 United States","United States","US","","Phone Numbers:  --- Emails: ","Blue Circle Foods","418","4000*900*800","4532","New York/Newark Area, Newark, Nj","4601","Anvers","42305","20240525","","030380","","","MEDUEC340373","","","","","","Frozen Salmon Burger Frozen Happy Fish Salmon","Frozen Salmon Burger, Frozen Happy Fish Salmon Net Weight: 12.761,73 Kg","3472","CTN","Roegerivej 2 Skagen 9990 Denmark","Denmark","DK","Prime Ocean A/S","","Phone Numbers:  --- Emails: ","171","1.5","9318113","Orca I","419w","15421"
"2024/05/25","MEDUVF012904","Medu, Bcsl Us-Med Line Ltd.","7712 Densmore Avenue Van Nuys Ca 91406 United States","United States","US","","Phone Numbers:  --- Emails: ","B&I Overseas Trade Inc","2621","4000*900*800","4532","Port Everglades, Fl","5203","South Riding Point","23645","20240518","","030380","","","MEDUVF012904","","2212 2212","Suite 2 & 6 6 Mars Court Boonton Nj 07005 United States","US","Continental Forwarding Inc","Fish Frozen Bread","Of Fish Products Of Frozen Bread Products","2164","PKG","S Dariaus Ir S Gireno G1 Kedainiai Ku 57151 Lithuania","Lithuania","LT","Vikeda Uab","","Phone Numbers:  --- Emails: ","325","1.5","9224049","Msc Shirley","416a","13034"
"2024/05/25","MEDUVF024842","Medu, Bcsl Us-Med Line Ltd.","7712 Densmore Avenue Van Nuys Ca 91406 United States","United States","US","","Phone Numbers:  --- Emails: ","B&I Overseas Trade Inc","2621","4000*900*800","4532","Port Everglades, Fl","5203","South Riding Point","23645","20240518","","030380","","","MEDUVF024842","","Invoice No. 21041 40 Invoice No. 21041 40 Invoice No. 21041 40 Invoice No. 21041 40 Invoice No. 21041 40 Invoice No. 21041 40 Invoice No. 21041 40","Suite 2 & 6 6 Mars Court Boonton Nj 07005 United States","US","Continental Forwarding Inc","Dumplings Frozen Berries Pancakes Cheesecakes Icecream Fish Farmer Cheese","Of Dumplings Of Frozen Berries Of Pancakes Of Cheesecakes Of Icecream Of Fish Products Of Farmer Cheese","2780","PKG","S Dariaus Ir S Gireno G1 Kedainiai Ku 57151 Lithuania","Lithuania","LT","Vikeda Uab","","Phone Numbers:  --- Emails: ","325","1.5","9224049","Msc Shirley","416a","14664"
"2024/05/25","ONEYTYOE55333900","Oney","7101 East Slauson Ave Los Angeles Ca 90040 Us","United States","US","","Phone Numbers:  --- Emails: ","Jfc International Inc","4507","4000*907*802","4FR0","Tacoma, Wa","3002","Tokyo","58886","20240524","","030624","","","ONEYTYOE55333900","Product Japan","No.T44-66609 Product Of Japan","5015 E 8Th St Tacoma Wa 98424 Us","US","Jfc International Inc","Frozen Japanese Noodle","Frozen Japanese Style Noodle","2400","CTN","Nihonbashi Soyic Bldg 6F 3-11 Tok Yo Tokyo 13 103-0016 Jp","Japan","JP","Jfc Japan Inc","","Phone Numbers:  --- Emails: ","2451","2","9444261","Mol Premium","077e","18215"
"2024/05/25","YMJAW496001955","Ymja","1160 Eugenia Pi 100 Carpinteria Ca 93013 United States Of America","United States","US","","Phone Numbers:  --- Emails: ","Edward Sons Trade Co Inc","4404","2000*806*800","22G0","Los Angeles, Ca","2704","Singapore","55976","20240525","","030420","","","YMJAW496001955","Fcl Fcl Edward Sons Trading","Fcl/Fcl Edward Sons Trading Co. Inc. // //","Customs Brokerage Manager Emmet Mcgoverncevalogistics Com Tel 503 528 3523 M 708 921 6779","US","Emmet Mcgovern","Nuts Exc Peanuts Seeds Prepared Etc Said Organic Coconut Milk Fat Simple Fce Sid Can Cans Batch Ocm","Nuts (Exc Peanuts) And Seeds Prepared Etc. N 1X20Gp Container Said To Containing 3245 Ctns 100Organic Coconut Milk 18 Fat (Simple) (Fce 30729 Sid 2021-11-30 / 002) (1 Can X 398Ml X 12 Cans X 1 Case) Batch Code (Ocm- 0304) V206 Net Weight 15,498.12Kgs 3245","3245","CTN","Bujjampola Lihiriyagama Dankotuwa Sri Lanka Tel + 94 312 260 744","Sri Lanka","LK","Ceylon Plant Food Pvt Ltd","","Phone Numbers:  --- Emails: ","417","1.5","9302138","One Hannover","094e","19048"
"2024/05/25","HLCUJE2240309430","Hlcu, Hapag-Lloyd A G","1044 Northern Blvd Suite 304 Roslyn New York 11576 Tel +001-516-355-7400","United States","US","","Phone Numbers:  --- Emails: ","Darik Enterprises Inc","1628","4000*900*800","4532","New York, Ny","1001","Barcelona","47061","20240522","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Other shrimps and prawns","030617","Other shrimps and prawns","","HLCUJE2240309430","","","2875 N W 82Nd Avenue Miami Florida 33122 Tel 305-594-9290","US","Alpha Brokers Corp","Farm Raised White Shrimp Penaeus Vannamei Saudi Arabia Red Sea Brand Raw Head Brine Siqf Master Size","Farm Raised White Shrimp (Penaeus Vannamei) Origin Saudi Arabia Red Sea Brand Packing Raw Head On Brine Siqf 6X4 Lb Net Wt Per Master Carton Size 50/60,60/70 Pcs/Kg Net Weight 38,397.91 Lbs. (17,417.92 Kgs) Gross Wt. 51,592.58 Lbs. (23,402.00 Kgs) Freight Prepaid Hs Code 03 06 17","1600","PCS","P O Box No 20 Al Laith 21961 Kingdom Of Saudi Arabia Ph 00966177329999","Saudi Arabia","SA","National Aquaculture Group","","Phone Numbers:  --- Emails: ","314","2","9450624","Cma Cgm Dalila","028w","23402"
"2024/05/25","MAEU237923175","Maeu, Maersk Lines, Inc.","Ba Great American Seafood Imports Co 20644 Fordyce Ave Carson Ca 90810-Usa Tel: 323 262","United States","US","","Phone Numbers:  --- Emails: ","Southwind Foods Llc","5431","4000*906*802","4ER0","Long Beach, Ca","2709","","57037","20240525","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Other shrimps and prawns","030617","Other shrimps and prawns","","MAEU237923175","","","535 N Brand Blvd Suite 400 Glendale Ca 91203 Tel:818-844-351 Fax:818-844-3511","US","M/S Pegasus Shipping Inc","Cntr Mast Frozen Peeled Deveined Tail Off Vannamei Shrimps Iqf Brand Terrasea Scientific Name Litopenaeus Vannamei Iec Aapfn Contract Temperatur Required Deg","1X40 Cntr(S) Total 3600 Mast Er Cartons 3600 Cartons Of Ra W Frozen Peeled And Deveined Tail Off Vannamei Shrimps Iqf Brand : Terrasea Scientific Name : Litopenaeus Vannamei Hs Code: 030617 Inv No: Mn-41 1/24-25 Date: 04.04.2024 S.B. No: 8911707 /05.04.2024 Iec No: Aapfn1033K Gross Weight: 20430.00 Kgs Net Weight: 1634 4.00 Kgs Contract No : Po0000 01869-1 Gross Weight: 45000.0 0 Lbs Net Weight: 36000.00 Lb S Freight Prepaid Temperatur E Required By Shipper T O Be Set At -18 Deg C","3600","CTN","Survey No:750 Dosapadu Puntha Road Uvva Village Tanuku Mandal West Go Vari District-534211 Andhra Pradesh","India","IN","Nk Marine Export Llp","","Phone Numbers:  --- Emails: ","289","2","9467407","Msc Lauren","417n","20430"
"2024/05/25","GBORTYPDX2405066","Gbor","17634 Ne Airport Way Portland Or97230Us","United States","US","","Phone Numbers:  --- Emails: ","Lacrosse Footwear Inc","2013","4000*907*802","4FR0","Tacoma, Wa","3002","Kao Hsiung","58309","20240520","","030629","","","ONEYTPEE36971800","","","16913 Ne Cameron Blvd Suite 2B Portlandor97230 Us","US","Oia Global Pdx Brokerage","Fit Insole Molded Insole Fit Insole Fabric Backing Eva","Bi Fit Insole Jv 346 5Mm Pp Molded Insole 6 7D Bi Fit Insole Jv 328 Fabric Backing Pe 4Mm Eva","35","CTN","No 18 Lane 439 Sec 2 Tianxin Road Fengyuan Dist Taichung City Tw","Taiwan","TW","Ying Pao Chia Enterprise Co Ltd","","Phone Numbers:  --- Emails: ","88","1.5","9444261","Mol Premium","077e","588"
"2024/05/25","PPILONW27614","Ppil","1001 Boul Industriel St-Eustache Q Uebec J7R 6C3 Ca","United States","US","","Phone Numbers:  --- Emails: ","Tri Tex Co Inc","400","2000*806*802","2CG0","Tacoma, Wa","3002","","57037","20240510","","030261","","","ONEYSH3ET1883500","","","500 Ave Lepine Ave Montreal Ca","US","Action Customs Services","Alkyl Polyglucoside Rspo Alkyl Polyglucoside Rspo","Alkyl Polyglucoside Ch-0810 70%(Rspo Mb),Alkyl Polyglucoside Ch-1214 50%(Rspo Mb)","18","PKG","No 738 Shangcheng Road Pudong New Area Shanghai Cn","","","Shanghai Chenhua International Trad","","Phone Numbers:  --- Emails: ","9","1.5","9295268","Chicago Express","116e","19536"
"2024/05/25","EGLDKAOLOB245001","Egld","1042 Grand Street","United States","US","","Phone Numbers:  --- Emails: ","Amwin Trade Usa Inc","111","2000*806*800","","Long Beach, Ca","2709","Kao Hsiung","58309","20240524","","030193","","","OOLU2302330950","","0690","1042 Grand Street","US","Amwin Trade Usa Inc","Live Bullfrog Rana Catesbeiana","Live Bullfrog (Rana Catesbeiana) Hts Code 01","1200","PKG","No 116-18 Siwei Rd Yanpu Township Yenpu","Taiwan","TW","Sheng Fu Aquatic Co","","Phone Numbers:  --- Emails: ","82","1","9622588","Oocl Poland","043e","15600"
"2024/05/25","CGLSCHG24050157","Cgls, Cargill Transportation Services Inc","1225 West Burnett Avenue Louisvilleky 40210 United States E-Mail : Jbennett@Llflex Com Tel : +1","United States","US","llflex.com","Phone Numbers:  --- Emails: ","Ll Flex","1187","2000*806*802,2000*806*802,2000*806*802,2000*806*802","2CB0,2CB0,2CB0,2CB0","Norfolk, Va","1401","Pusan","58023","20240510","","030613","","","MAEU238844858","Size","P/O No. 29598-10 P/O No. 29623-20 P/O No. 2 9712-10 Size Net Wt: Lbs Gross Wt: Lbs Ta Re Wt: Lbs Case No. Item No","","","","Lotte Brand Aluminium Foil","53 Cases Of 58,178.00 Kg Of (128,260.56 Lbs) Lotte Brand Aluminium Foil(A8079)","53","CAS","15F 104 Beotkkot-Ro Geumcheon-Gu Seoul Korea 08606","Republic Of Korea","KR","Lotte Infracell Co Ltd","","Phone Numbers:  --- Emails: ","21","4","Zim Sammy Ofer","Zim Sammy Ofer","006e","64818"
"2024/05/25","ONEYVVAE01268300","Oney","675 30Th Avenue Nort St Petersburg Fl 33704 Us","United States","US","","Phone Numbers:  --- Emails: ","Newport International Of Tierra Verde Inc","511","4000*907*802","4FR0","Norfolk, Va","1401","Mundra","53306","20240524","","030380","","","ONEYVVAE01268300","Jack Catch","Jack S Catch","675 30Th Avenue Nort St Petersburg Fl 33704 Us","US","Newport International Of Tierra Verde Inc","Frozen Fish","Frozen Fish","2910","CTN","Unit - Ii Jawar Naka Porbandar Por Bandar Gj 360575 In","India","IN","Hiravati Marine Products Pvt Ltd","","Phone Numbers:  --- Emails: ","34","2","9484948","Express Athens","4116w","20806"
