"Arrival Date","Bol Number","Carrier SCAC Code","Company Address","Company Country","Company Country Code","Company Website","Company Contact Info","Company Name","Company Total Shipments","Container Size","Container Type","Destination Port","Destination Port Code","Departure Port","Departure Port Code","Estimated Arrival Date","HS Code Full Description","HS Code","HS Code Description","Last Visit Foreign Port","Master Bol Number","Marks & Numbers","Marks Numbers Raw","Notify Party Address","Notify Party Country Code","Notify Party Name","Product Description","Product Description Raw","Quantity","Quantity Unit","Supplier Address","Supplier Country","Supplier Country Code","Supplier Name","Supplier Website","Supplier Contact Info","Supplier Total Shipments","TEU","Vessel Code","Vessel Name","Voyage","Weight"
"2024/05/19","CMDUAMC2200902","Cmdu, Compagnie Maritime Daffretemen","514 Commerce Parkway Verona Wi Us","United States","US","","Phone Numbers:  --- Emails: ","Ici Foods Pure Sweet Honey","136","2000*806*800","2200","Norfolk, Va","1401","Mundra","53306","20240518","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Natural honey","040900","Natural honey","","CMDUENE0210133","","","514 Commerce Parkway Verona Wi Us","US","Ici Foods Pure Sweet Honey","Ftau Natural Bee Honey Indian Mustard Honey Usfda Reg Dated Iec Aawfk","------------ Ftau1843674 Description---------04090000 (Hs) Natural Bee Honey (Indian Mustard Honey) Inv. No. 10/24-25 Date 01.04.2024 Sb No. 8929020 Date 05.04.2024 Usfda Reg No 13930824362 Po No 86721 Dated 23.03.2024 Iec No. Aawfk5676L Hs Code 04090000","64","DRM","No 3156 3157/515 Village Muhana Tehsil Sanganer Jaipur","India","IN","Kk Natural Food Industries Llp Khasra","","Phone Numbers:  --- Emails: ","132","1.5","9408877","Navios Constellation","0ingo","20352"
"2024/05/19","MFUSBL24112569","Mfus, Marfret","Usa 2000 Powell St Ste 1290 The Towers Emeryville Emeryville Ca 94608 Us","United States","US","","Phone Numbers:  --- Emails: ","Meredith Dairy Llc","84","2000*806*800","2232","Philadelphia, Pa","1101","Melbourne","60237","20240517","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Other cheese","040690","Other cheese","","MFUSBL24112569","","","206 Sw Michigan Street Seattle 98106 Us","US","Lineage Logistics","Gjetost Cheese From Goats Milk Whey Whey Obtained From Mixture Goats Cows Milk Grated Powdered Processed","Gjetost Cheese From Goats Milk, Whey Or Whey Obtained From A Mixture Of Goats & No 20% Cows Milk, Not Grated, Powdered Or Processed","20","CAS","106 Cameron Road Meredith Vic 3333 Au","Australia","AU","Meredith Dairy Pty Ltd","","Phone Numbers:  --- Emails: ","137","1","9802504","Marius","4508","15259"
"2024/05/19","ONEYMEXE09091A01","Oney","Cnpj 02 647 910 0003-58 Itaji 88301320 Br","United States","US","","Phone Numbers:  --- Emails: ","Sym Trade Comercio Importacao E Exp","1","2000*806*802,2000*806*802","2CG0,2CG0","Houston, Tx","5301","Veracruz","20199","20240419","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Other cheese","040690","Other cheese","","ONEYMEXE09091400","","","Cnpj 02 647 910 0003-58 Itajai 88301320 Br","US","Sym Trade Comercio Importacao E Exp","Romano Travertino Acabado Calidad","Romano Travertino 120X120 S/Acabado Calidad C","30","PKG","Rfc Tma910319Ak7 Puebla 72960 Mx","Mexico","MX","Terramar Marmol S A De C V","","Phone Numbers:  --- Emails: ","229","3","9302102","Rdo Endeavour","415s","43608"
"2024/05/19","SMLU8064849A006","Smlu, Seaboard Marine Ltd","1501 Nw 12Th Ave Pompano Beach Fl 33069 Usa","United States","US","","Phone Numbers:  --- Emails: ","Ayco Farms Inc","27726","4000*900*800","4532","Miami, Fl","5201","Santo Tomas","20505","20240519","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Natural honey","040900","Natural honey","","SMLU8064849A006","","","1400 Nw 79Th Ave Miami Fl 33126-1610 Usa","US","Advance Customs Brokers And","Fresh Melon Honey Dew","Boxes Containing Fresh Melon Honey Dew","1526","BOX","Col Jorge M Barrios Falla 2 Km Adentro Aldea El Paso De Los Jalapas El Jicaro El Progreso Gua","Dominican Republic","DO","Agrobassy Y Compania Limitada","","Phone Numbers:  --- Emails: ","10176","2","9504059","Seaboard Blue","63","21300"
"2024/05/19","SMLU8064849A009","Smlu, Seaboard Marine Ltd","1501 Nw 12Th Ave Pompano Beach Fl 33069 Usa","United States","US","","Phone Numbers:  --- Emails: ","Ayco Farms Inc","27726","4000*900*800","4532","Miami, Fl","5201","Santo Tomas","20505","20240519","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Natural honey","040900","Natural honey","","SMLU8064849A009","","","1400 Nw 79Th Ave Miami Fl 33126-1610 Usa","US","Advance Customs Brokers And","Fresh Melon Honey Dew","Boxes Containing Fresh Melon Honey Dew","1548","BOX","Col Jorge M Barrios Falla 2 Km Adentro Aldea El Paso De Los Jalapas El Jicaro El Progreso Gua","Dominican Republic","DO","Agrobassy Y Compania Limitada","","Phone Numbers:  --- Emails: ","10176","2","9504059","Seaboard Blue","63","21300"
"2024/05/19","SMLU8059281A002","Smlu, Seaboard Marine Ltd","1501 Nw 12Th Ave Pompano Beach Fl 33069 Usa","United States","US","","Phone Numbers:  --- Emails: ","Ayco Farms Inc","27726","4000*900*800","4532","Chester, Pa","1102","Santo Tomas","20505","20240519","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Natural honey","040900","Natural honey","","SMLU8059281A002","","","1400 Nw 79Th Ave Miami Fl 33126-1610 Usa","US","Advance Customs Brokers And","Fresh Melon Honey Dew","Boxes Containing Fresh Melon Honey Dew","1287","BOX","Col Jorge M Barrios Falla 2 Km Adentro Aldea El Paso De Los Jalapas El Jicaro El Progreso Gua","Dominican Republic","DO","Agrobassy Y Compania Limitada","","Phone Numbers:  --- Emails: ","10176","2","9344239","Diana J","641","21300"
"2024/05/19","SMLU8062730A","Smlu, Seaboard Marine Ltd","10545 Nw 29 Terrace Miami Fl 33172 Usa","United States","US","","Phone Numbers:  --- Emails: ","White River Import Llc","21","4000*900*800","4532","Miami, Fl","5201","Puerto Cortes","21531","20240519","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Fresh (unripened or uncured) cheese, including whey cheese, and curd","040610","Fresh (unripened or uncured) cheese, including whey cheese, and curd","","SMLU8062730A","Product Nicaragua","Product Of Nicaragua","2150 Nw 70Th Ave Miami Fl 33122-1814 Usa","US","America S Custom Brokers Inc","Morolique Cheese Hard Cheese Fda Weigh","Boxes Containing Morolique Cheese (Hard Cheese) Invoice 0055 Fda Shipper 14476071656 . Net Weigh 20708.60 Gross Weight 21092","483","BOX","Comarca Sabana Grande Cementerio 1 5 Km Al Sur San Rafael Del Norte Jinotega Nicaragua Nic","Nicaragua","NI","Comercializadora De Lacteos San","","Phone Numbers:  --- Emails: ","15","2","9504059","Seaboard Blue","63","21092"
"2024/05/19","YMJAW490452999","Ymja","515 Cannon Industrial Blvd Cannon Falls Mn 55009 Usa","United States","US","","Phone Numbers:  --- Emails: ","Sweet Holdings Dba Sweet Harvest Foods","707","2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800","22G0,22G0,22G0,22G0,22G0","Tacoma, Wa","3002","Vung Tau","55206","20240518","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Natural honey","040900","Natural honey","","YMJAW490452999","","// // //","515 Cannon Industrial Blvd Cannon Falls Mn 55009 Usa","US","Sweet Holdings Dba Sweet Harvest Foods","Honey Natural Natural Honey Shippers Food Facility Registration Fda Usa Purchase Poc Country Originviet Nam True Source Tsh Honey Drums","Honey Natural Natural Honey Shippers Food Facility Registration In Fda (Usa) No. 10975028768 Purchase Order No. Poc 2159 Country Of Originviet Nam True Source Number C0363458-Tsh 05 Containers Of Honey = 320 Drums Nw 92,800.00","320","DRM","111 Duong Van Duong Street Tan Quy Ward Tan Phu District Hcmc Phone +848 38474197 Fax","Vietnam","VN","Daisy Honey Bee J S C","","Phone Numbers:  --- Emails: ","3","7.5","9664885","Ym Modesty","068e","98720"
"2024/05/18","RCCUID2405024","Rccu, Royal Caribbean Cruise Line","1050 Caribbean Way","United States","US","","Phone Numbers:  --- Emails: ","Royal Caribbean Cruises Ltd","83116","NC","","Miami, Fl","5201","Punta Venado","20173","20240518","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Not containing added sugar or other sweetening matter","040221","Not containing added sugar or other sweetening matter","","RCCUID2405024","None","None","2935 West Corporate Lakes Blvd","US","Liberty Of The Seas","Fan Cfac Finland","Fan, Cfac-15/25/35 Made In Finland","5","PCS","1050 Caribbean Way","Mexico","MX","Royal Caribbean Cruises Ltd","","Phone Numbers:  --- Emails: ","85556","0","Independence Of The Sea","Independence Of The Sea","29904","13"
"2024/05/18","ATEBTWEK2404002","Ateb","C/O Wsi-Allentown 7144 Daniels Drive Allentown Pa 18106 United State","United States","US","","Phone Numbers:  --- Emails: ","Everchem Llc","226","2000*806*800","2200","New York/Newark Area, Newark, Nj","4601","Taipei","58304","20240508","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included ; Other","040490","Other","","WHLC001EA40193","","","607 E Palisade Ave Englewood Cliffs Nj 07632","US","Ocean Blue Express Inc","Butanediol","1,4-Butanediol","80","DRM","No 8-1 Huaxi Rd Daliao Dist Kaohsiung City 83164 Taiwan","Taiwan","TW","Dairen Chemical Corp","","Phone Numbers:  --- Emails: ","4239","1","9941154","Wan Hai A15","e001","17440"
"2024/05/18","ONEYSELE54256934","Oney","85 Challenger Rd Ridgefield Park N J 07660 Us","United States","US","","Phone Numbers:  --- Emails: ","Samsung Electronics America Inc","458548","4000*900*800","45G1","Los Angeles, Ca","2704","Kwangyang","58031","20240518","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, not concentrated nor containing added sugar or other sweetening matter ; Of a fat content, by weight, exceeding 1 percent but not exceeding 6 percent","040120","Of a fat content, by weight, exceeding 1 percent but not exceeding 6 percent","","ONEYSELE54256934","Wooden Customer Taztds Wooden Customer Taztds","No Wooden Packing Material Customer Po Number: Taztds No Wooden Packing Material Customer Po Number: Taztds","19701 Hamilton Avenue Torrance Ca 90502 Us","US","Ups Supply Chain Solutions","Qlaa Rfd Refrigerato Maa Rfd Refrigerato","Rf30Bb6600Qlaa Rfd,30.1,115V 60Hz Refrigerato Rf29Bb89008Maa Rfd,28.6,115V 60Hz Refrigerato","26","CTN","129 Samsung-Ro Yeongtong-Gu Suwon 16677 Kr","Republic Of Korea","KR","Samsung Electronics Co Ltd","","Phone Numbers:  --- Emails: ","202661","1.5","9725146","Hyundai Saturn","044e","4292"
"2024/05/18","MEDUF5276383","Medu, Bcsl Us-Med Line Ltd.","Bolingbrook Corporate Center 300 E Bolingbrook Il 60440 United States","United States","US","","Phone Numbers:  --- Emails: ","Southern Glazer S W & S Of Illinois","121305","4000*900*800","4510","New York/Newark Area, Newark, Nj","4601","Le Havre","42737","20240518","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavored or containing added fruit, nuts or cocoa ; Other","040390","Other","","MEDUF5276383","","0883054688 0004677255 3866761 Same Same","2701 S Le Jeune Road Ste 400 Coral Gables Fl 33134 United States","US","Bacardi Usa Inc","Grey Goose Vodka Usse Vsop Prooffreight Payable Havre",": 168 Case(S) Grey Goose Vodka 12/750Ml 80.00Pf 1152 Case(S) D Usse Vsop 12/375Ml 80 Prooffreight Payable At Le Havre","1320","CAS","Parc Du Hode - Route Industrielle 5St Vigor-D Ymonville 76 76430 Franc","France","FR","Bacardi Martini Prd Xp Log","","Phone Numbers:  --- Emails: ","18903","1.5","9235543","Maersk Gateshead","418w","16271"
"2024/05/18","YMJAW012000102","Ymja","875 N Michigan Avenue Suite 2720 Chicago Il 60611 United States Of America","United States","US","","Phone Numbers:  --- Emails: ","Burt Lewis International Corp","912","4000*900*800,4000*900*800,4000*900*800,4000*900*800","45R0,45R0,45R0,45R0","Oakland, Ca","2811","Kao Hsiung","58309","20240519","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Butter and other fats and oils derived from milk; dairy spreads ; Butter","040510","Butter","","YMJAW012000102","","// // //","875 N Michigan Avenue Suite 2720 Chicago Il 60611 United States Of America","US","Burt Lewis International Corp","Butter Unsalted Butter Dthc","Butter 4000 Ct Unsalted Butter 25Kg Hs Code 040510 Dthc Prepaid","4000","CTN","5331 Great Ocean Road Allansford Victoria 3277 Australia","Australia","AU","Saputo Dairy Australia Pty Ltd","","Phone Numbers:  --- Emails: ","308","8","9462706","Ym Ubiquity","063e","102472"
"2024/05/18","DWCHSXMNS0015639","Dwch","9878 W Belleview","United States","US","","Phone Numbers:  --- Emails: ","Camfoller Inc","704","4000*900*800","4510","Savannah, Ga","1703","Xiamen","57069","20240503","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Other","040229","Other","","MEDUX6425763","","","5215 S Boyle Ave","US","Longo Customs Service","Shelfstore Content Arkthe Solid Wood","Shelfstore Content Arkthe Shipment Contains No Solid Wood Packing Materials","470","CTN","Room 601 6/F Tung Hip Commercial Building 248 Des Voeux Road Central Sheung Wan","China","CN","Aukey International Limited","","Phone Numbers:  --- Emails: ","24266","2","9337444","Msc Uberty Viii","413e","18893"
"2024/05/18","CRNV29N051800009","Crnv, Cardinali, V Trucking","318 North 16Th Street La Porte Tx 77571 Us","United States","US","","Phone Numbers:  --- Emails: ","Vps Testing And Inspection Inc","3112","NC","","Galveston, Tx","5310","High Seas (Outside U.S. Territorial Waters)","99900","20240518","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included ; Other","040490","Other","","CRNV29N051800009","Engine Dept","Engine Dept. Hq1338956S-Dr","","","","Samples Analysis Usa","Samples For Analysis, Made In Usa, $4.00, Cf 3461, 4 Pcs In 1 Box","4","PCS","3655 Nw 87Th Avenue Miami Fl 33178 Us","United States Minor Outlying Islands","UM","Carnival Cruise Lines","","Phone Numbers:  --- Emails: ","97547","0","Carnival Dream","Carnival Dream","n0518","1"
"2024/05/18","MEDUKW359104","Medu, Bcsl Us-Med Line Ltd.","1400 Axtell Dr Troy Mi 48084 United States","United States","US","","Phone Numbers:  --- Emails: ","Golden Star Wholesale Inc","1963","4000*900*800","4532","New York/Newark Area, Newark, Nj","4601","Abu Zabi","52001","20240510","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; Other ; Other","040299","Other","","MEDUKW359104","","","1400 Axtell Dr Troy Mi 48084 United States","US","Golden Star Wholesale Inc","Qishta Thick Cream Full Creme Milk Vanila Flavoured Milk Cont Reefer Slac Comprising Dairy Liters","Qishta Thick Cream Hs Code 04029920 Full Creme Milk Hs Code 04029110 Vanila Flavoured Milk Hs Code 22029919 1 Cont. 40 X9 6 Reefer Container Slac= 20 Pallets Containing Of 3317 Cartons Comprising Of Dairy Products Total Gross Weight: 20493 Kgs Total Net Weight: 18309 Liters Total: 20 Pallets","3317","CTN","Kcsc Street-104 Building -157 Sabhan Indsafat 13009 Kuwait","United Arab Emirates","AE","The Kuwaiti Danish Dairy Co","","Phone Numbers:  --- Emails: ","89","2","9290531","Msc Pamela","413a","20493"
"2024/05/18","RLUSS04275857","Rlus","2400 West Lloyd Expressway","United States","US","","Phone Numbers:  --- Emails: ","Mead Johnson & Company Llc","1004","4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800","45R1,45R1,45R1,45R1,45R1,45R1,45R1,45R1,45R1,45R1,45R1,45R1,45R1,45R1,45R1,45R1,45R1,45R1,45R1","Los Angeles, Ca","2704","Singapore","55976","20240517","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Not containing added sugar or other sweetening matter","040221","Not containing added sugar or other sweetening matter","","OOLU2147062360","","-","","","","Milk Powder","Milk Powder","380","BAG","20 Tuas South Ave 6","Singapore","SG","Mead Johnson Nutrition Asia Pacifi","","Phone Numbers:  --- Emails: ","35","28.5","9839911","Cma Cgm Mexico","1tu6g","259679"
"2024/05/18","HDMUMSPA41582300","Hdmu, Hyundai Merchant Marine (America) Inc","310 Gangnam-Daero 3Rd Floor Kangna M-Gu Seoul South Korea Tel 82 2 6206 1371 Fax 82 2566 99999","United States","US","","Phone Numbers: ,  --- Emails: ","Easyholdings Co Ltd","23","4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800,4000*900*800","45G0,45G0,45G0,45G0,45G0,45G0,45G0,45G0,45G0,45G0","Tacoma, Wa","3002","Prince Rupert, Bc","12442","20240418","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavored or containing added fruit, nuts or cocoa ; Other","040390","Other","","HDMUMSPA41582300","Caau Caiu Caiu Dfsu Hmmu Hmmu Hmmu Ocu Kocu Kocu","Caau5140046 Caiu719761 3 Caiu9838362 Dfsu672 1991 Hmmu6111151 Hmmu 6399541 Hmmu6573890 K Ocu4127160 Kocu5035834 Kocu5190980","310 Gangnam-Daero 3Rd Floor Kangna M-Gu Seoul South Korea Tel 82 2 6206 1371 Fax 82 2566 99999","US","Easyholdings Co Ltd","Distillers Dried Grains Solubles","U.S. Distillers Dried Grains With Solubles","10","PKG","5500 Cenex Drive Inver Grove Heights Minnesota 55077 United States Of America 55077","Israel","IL","Chs Inc","","Phone Numbers:  --- Emails: ","612","20.25","9347554","Hyundai Faith","0108w","260473"
"2024/05/18","MAEU720083498","Maeu, Maersk Lines, Inc.","Tax Id: 76-0655734 818 Town & Country Blvd Suite 250 Houston Tx 77024 Usa Ctc:","United States","US","","Phone Numbers:  --- Emails: ","Mexilink Inc","3730","4000*906*802","4EB0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Blue-veined cheese and other cheese containing veins produced by Penicillium roqueforti ","040640","Blue-veined cheese and other cheese containing veins produced by Penicillium roqueforti","","MAEU720083498","","","805 Union Pacific Blvd Suite A Laredo Tx 78045 Usa Ctc: Arturo Martinez","US","Laredo Chb Inc","Naturas Sofrito Criollo Sauc Naturas Tomato Sauce Cheese Por Sto","Naturas Sofrito Criollo Sauc E 24X200G Naturas Tomato Sauce W/Cheese 24X200G Po Por00027486 Sto 4525922015 2,142 Cases On 21 Pallets Freight Prepaid","2142","CAS","Tax Id 3101675076 400 Mts Oeste 800 Mts Norte Frente A La Sede De Los Testigos","Panama","PA","Ul Costa Rica Scc Sa","","Phone Numbers:  --- Emails: ","1498","1.5","9123154","Msc Korea","418r","11978"
"2024/05/18","SGOISSFN24044707","Sgoi","30 S Wacker Dr Ste 3000","United States","US","","Phone Numbers:  --- Emails: ","Bel Brands Usa","2389","4000*900*800","4532","New York/Newark Area, Newark, Nj","4601","Le Havre","42737","20240518","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Fresh (unripened or uncured) cheese, including whey cheese, and curd","040610","Fresh (unripened or uncured) cheese, including whey cheese, and curd","","MEDUF5266160","Hbl Ssfn","4501217420 - Hbl:Ssfn24044707","","","","Cheese","Cheese","5100","CAS","2 Allee De Longchamp","France","FR","Bel Sa","","Phone Numbers:  --- Emails: ","733","1.5","9235543","Maersk Gateshead","418w","14499"
"2024/05/18","SGOISSFN24045000","Sgoi","30 S Wacker Dr Ste 3000","United States","US","","Phone Numbers:  --- Emails: ","Bel Brands Usa","2389","4000*900*800","4532","New York/Newark Area, Newark, Nj","4601","Le Havre","42737","20240518","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Fresh (unripened or uncured) cheese, including whey cheese, and curd","040610","Fresh (unripened or uncured) cheese, including whey cheese, and curd","","MEDUF5292422","Hbl Ssfn","4501221267 - Hbl:Ssfn24045000","","","","Cheese","Cheese","5100","CAS","2 Allee De Longchamp","France","FR","Bel Sa","","Phone Numbers:  --- Emails: ","733","1.5","9235543","Maersk Gateshead","418w","14499"
"2024/05/18","MEDUAX796132","Medu, Bcsl Us-Med Line Ltd.","Suite 400 10700 Research Drive Milwaukee Wi 53226 United States","United States","US","","Phone Numbers:  --- Emails: ","Saputo Cheese Usa Inc","6587","4000*900*800","4532","New York/Newark Area, Newark, Nj","4601","Anvers","42305","20240518","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Fresh (unripened or uncured) cheese, including whey cheese, and curd","040610","Fresh (unripened or uncured) cheese, including whey cheese, and curd","","MEDUAX796132","","","Avenue Elizabeth Nj Nj 07208 United States","US","Shipallways 701 Newark","Loaded Frozen Goat Curd Dutch Bags Saputo Nobr Dutch Goat Curd Bulk Ens","Loaded On 20 Ht Pallets Frozen Goat S Curd, 43% Dm, Dutch Origin, 1200 Bags, 18.000,00 Kg Net, 18.737,00 Kg Gross Saputo Item# 70022469Nobr Dutch Goat Curd Bulk Ens09279, Po# 4501 594361 Freight Prepaid","1200","BAG","Stationsplein 63 Heerhugowaard Nh 1703 Netherlands","Belgium","BE","Ens International B V","","Phone Numbers:  --- Emails: ","37","2","9235543","Maersk Gateshead","418w","18737"
"2024/05/18","CMDUSHZ6078939A","Cmdu, Compagnie Maritime Daffretemen","100 Ikea Drive Westampton 08060","United States","US","","Phone Numbers:  --- Emails: ","Ikea Supply Ag","982080","4000*900*800","4500","Norfolk, Va","1401","Yantian","57078","20240516","","040130","","","CMDUSHZ6078939A","","Nm","2200 Renaissance Blvd Suite 400 King Of Prussia 19406","US","Ikea Purchasing Services Us Inc","Tso Consignment Sup Consignment Sup Ikea Supply Esi Day Bed Frame Glass Commodity Tariff Volume Mtq Second Ikea Purchasing Services Renaince Blvd Suite King Prussia Additional Geodis Usa South Broad Street Philelphia Covered Bls Shz","Shipment Id: 012-Tso-S10000072712 Consignment: 15540-Sup-Sz43233 Consignment: 15540-Sup-Sz43235 Prepaid By Ikea Supply Ag Esi 16 Day-Bed Frame,Glass- Total Pieces: 100 Total Pallets: 11 Commodity Number1 Customs Tariff Number=94032000 Weight:3209.32 Kgm Volume:15.951 Mtq Number Of Packages:100 Second Notify: Ikea Purchasing Services (Us) Inc. 2200 Renaince Blvd, Suite 400 King Of Prussia 19406 Us Additional Notify: Geodis Usa, Inc. 5101 South Broad Street Philelphia 19112 Us Us Part Load Container(S) Covered By Bls: Shz6078939A-F","100","PCS","Tian He Road Tang Xia Town Jiangmen Guangdong 529085","China","CN","Jiangmen Li Hua Industrial Co Ltd","","Phone Numbers:  --- Emails: ","4012","1.5","9780897","Cma Cgm J. Madison","1tu7b","7069"
"2024/05/18","BANQ1059109249","Banq, Kuehne & Nagel Inc.","501 Kentile Rd South Plainfield Nj 07080-480 Us","United States","US","","Phone Numbers:  --- Emails: ","Hall S Warehouse Corp","12687","4000*900*800","4532","New York/Newark Area, Newark, Nj","4601","Ringaskiddy","41905","20240430","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Fresh (unripened or uncured) cheese, including whey cheese, and curd","040610","Fresh (unripened or uncured) cheese, including whey cheese, and curd","","MEDUCK282464","Addressed","As Addressed","501 Kentile Rd South Plainfield Nj 07080-480 Us","US","Hall S Warehouse Corp","Dubliner Cheese","Dubliner Cheese 12X7Oz","5720","CTN","Mount Street Lower Grattan House Dublin 2 Ie","Ireland","IE","Ornua Co Operative Ltd","","Phone Numbers:  --- Emails: ","18388","1.5","Maersk Gateshead","Maersk Gateshead","418w","14215"
"2024/05/18","MEDUVF072437","Medu, Bcsl Us-Med Line Ltd.","2900 Potomac Mills Circle Woodbridge Va 22192 United States","United States","US","","Phone Numbers:  --- Emails: ","Ikea Supply Ag","982080","4000*900*800","4510","Philadelphia, Pa","1101","Gdynia","45505","20240517","","040130","","","MEDUVF072437","","","The Navy Yard 5101 S Broad Street Philadelphia Pa 19112 United States","US","Geodis Usa Inc","Frame Poster Tariff Frame Tariff","Frame With Poster Tariff No. 49119140 Frame Total Pieces: 45 Total Pallets: 2 Tariff No. 44149000","45","CTN","Brylantowa 7 Suwalki 16-400 Poland","Poland","PL","Padma Sp Z O O Sp Komandytowa","","Phone Numbers:  --- Emails: ","5819","1.5","9244881","Msc Arushi R.","416a","90"
"2024/05/18","BNXCBSLAX2404301","Bnxc","7212 Alondra Blvd Paramount Usa Tel:562-633-7401 Fax: 562-633-7474 Paramount U S A","United States","US","","Phone Numbers: ,  --- Emails: ","Jayone Foods Inc","9530","4000*900*800","45R0","Los Angeles, Ca","2704","Pusan","58023","20240512","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavored or containing added fruit, nuts or cocoa ; Other","040390","Other","","YMJAW360910836","","","7212 Alondra Blvd Paramount Usa Tel:562-633-7401 Fax: 562-633-7474 Paramount U S A","US","Jayone Foods Inc","Seoul Strawberry Flavored Milk Drinkseoul Nana Flavored Milk Drink","Seoul Strawberry Flavored Milk Drinkseoul Ba Nana Flavored Milk Drink","3278","CTN","No 309 Woosung Character Ville 467-18 Dogok-Dong Gangnam-Gu Seoul Korea Korea","Republic Of Korea","KR","Ji Ho Rak Corp","","Phone Numbers:  --- Emails: ","923","2","Hyundai Saturn","Hyundai Saturn","0044e","17865"
"2024/05/18","MEDUEC466434","Medu, Bcsl Us-Med Line Ltd.","202 Little Hearst Parkway Port Wentworth Ga 31407 United Stat","United States","US","","Phone Numbers:  --- Emails: ","Ikea Supply Ag","982080","4000*900*800","4510","Savannah, Ga","1703","Bremerhaven","42870","20240519","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included ; Other","040490","Other","","MEDUEC466434","","","The Navy Yard 5101 S Broad Street Philadelphia Pa 19112 United States","US","Geodis Usa Inc","Mirror Cabinet Door Tariff Pegboard Tariff Bedside Table Tariff","Mirror Cabinet With 1 Door Tariff No. 94036080 Pegboard Total Pieces: 4145 Total Pallets: 132 Tariff No. 44219998 Bedside Table Tariff No. 94035090","4145","CTN","Poznaska 67A Pniewy 62-045 Poland Pniewy Wp 62-045 Poland","Poland","PL","Postep Sp Z O O","","Phone Numbers:  --- Emails: ","4398","1.5","9318319","Maersk Makutu","417w","12000"
