"Arrival Date","Bol Number","Carrier SCAC Code","Company Address","Company Country","Company Country Code","Company Website","Company Contact Info","Company Name","Company Total Shipments","Container Size","Container Type","Destination Port","Destination Port Code","Departure Port","Departure Port Code","Estimated Arrival Date","HS Code Full Description","HS Code","HS Code Description","Last Visit Foreign Port","Master Bol Number","Marks & Numbers","Marks Numbers Raw","Notify Party Address","Notify Party Country Code","Notify Party Name","Product Description","Product Description Raw","Quantity","Quantity Unit","Supplier Address","Supplier Country","Supplier Country Code","Supplier Name","Supplier Website","Supplier Contact Info","Supplier Total Shipments","TEU","Vessel Code","Vessel Name","Voyage","Weight"
"2024/05/12","BANQ1058201242","Banq, Kuehne & Nagel Inc.","Corporate Dr 139 Gaffney Sc 29341-263 Us","United States","US","","Phone Numbers:  --- Emails: ","Boysen Usa Llc","1216","4000*900*800","4510","Charleston, Sc","1601","Bremerhaven","42870","20240520","","010612","","","MEDUEI757695","Boysen Usa Llc","Boysen Usa Llc","Corporate Dr 139 Gaffney Sc 29341-263 Us","US","Boysen Usa Llc","Muffler","Muffler Order# 2635237-286","75","PKG","Kg Friedrich-Boysen-Str 14-17 Altensteig 72213 De","Germany","DE","Friedrich Boysen Gmbh & Co","","Phone Numbers:  --- Emails: ","2259","1.5","Msc Catherine Vi","Msc Catherine Vi","ng418","12869"
"2024/05/12","BANQ1058926246","Banq, Kuehne & Nagel Inc.","Reed St 400 Clearfield Pa 16830-254 Us","United States","US","","Phone Numbers:  --- Emails: ","Kurtz Bros Inc","42","4000*900*800","45G0","New York, Ny","1001","Barcelona","47061","20240507","","010612","","","YMJAT910022581","Kurtz Bros Cfs Destination York","Kurtz Bros Inc U S A Cfs Destination New York","305 Holder Drive Hurst Tx 76053 Us","US","Acapital International Chb & Forwar Der","Metal Slides Calendars Purchase","Metal Slides For Calendars Purchase Order My015-24","3","PKG","Calle Paduleta 35 Vitoria-Gasteiz 01015 Es","Spain","ES","Talleres Matauco S L","","Phone Numbers:  --- Emails: ","17","1.5","Cma Cgm La Traviata","Cma Cgm La Traviata","0021w","3110"
"2024/05/12","KFUIJT2400876","Kfui","20-20 129Th St College Point Ny 11356 Usa","United States","US","","Phone Numbers:  --- Emails: ","Catherine Coffee & Cafe Inc","7","4000*900*800","45R1","Los Angeles, Ca","2704","","57073","20240512","","010592","","","CMDUGGZ2127913","Usa","Hy-Usa-2278L","20-20 129Th St College Point Ny 11356 Usa","US","Catherine Coffee & Cafe Inc","Fried Chicken Seasonin Paper Plate","Packing Bag 3923210000Fried Chicken Seasonin G 210690Paper Plate 4823699000","125","PKG","No 15-8 Wei Circuit Tongxi Town H Echuandistrict Chongqing Hechuandi Strictchongqing Chongqing 4015","China","CN","Chongqing Tangsao Food Co Ltd","","Phone Numbers:  --- Emails: ","7","1.5","Apl Charleston","Apl Charleston","0txh9","1890"
"2024/05/12","CHSL466758102SZN","Chsl, Chisley Motor Coaches","29 East King Street Suite 201 Lanc","United States","US","","Phone Numbers:  --- Emails: ","Woodstream Corp","14391","4000*900*800","4510","New York/Newark Area, Newark, Nj","4601","Yantian","57078","20240501","","010639","","","COSU6378650700","Mfg Product Quantity China","Mfg Product Description Quantity Weight Made In China","","","","Bird Feeder Accessories","Bird Feeder And Accessories Ws Po 204520","2100","PKG","L No 62 Hua Xing Road Tian Xin Qiao","China","CN","Dong Guan De Yu Metal Products Co","","Phone Numbers:  --- Emails: ","157","1.5","9728942","Taurus","1246e","4593"
"2024/05/12","KFUIJT2401013A","Kfui","623 E Boughton Rd Suite 105 Boling Brook Il 60440 Usa","United States","US","","Phone Numbers:  --- Emails: ","Xsquared Tea Inc","14","4000*900*800","45R1","Los Angeles, Ca","2704","","57073","20240512","","010592","","","CMDUGGZ2127913","Ling","Ling- A001","623 E Boughton Rd Suite 105 Boling Brook Il 60440 Usa","US","Xsquared Tea Inc","Korean Fried Chicken Crispy Powderspicy Frie Chicken Sauce","Korean Fried Chicken Crispy Powderspicy Frie D Chicken Sauce","152","PKG","No 302 Xiaoping Comprehensive Bui Lding No 983 Shicha Road Baiyund Istrict Guangzhou City","China","CN","Guangzhou Xinwang Food Co Ltd","","Phone Numbers:  --- Emails: ","2","1.5","Apl Charleston","Apl Charleston","0txh9","2503"
"2024/05/12","BANQ1059031354","Banq, Kuehne & Nagel Inc.","95 Wells Ave Newton Ma 02459 Us","United States","US","","Phone Numbers:  --- Emails: ","Jungbunzlauer Inc","5521","2000*806*800","2210","Norfolk, Va","1401","Anvers","42305","20240427","Live animals ; Live swine ; Other ; Weighing less than 50 kg each","010391","Weighing less than 50 kg each","","HLCULE1240444366","Ryder System","Ryder System, Inc","Jbl Warehouse - North Aurora 1200 Orchard Gateway Blvd North Aurora Il 60542-650 Us","US","Ryder System Inc","Each Ibc","Each Of 1250 Kg Ibc Of","15","PKG","Zone Ind Et Portuaire Marckolsheim 67390 Fr","Belgium","BE","Jungbunzlauer Sa","","Phone Numbers:  --- Emails: ","5148","1.5","Cape Altius","Cape Altius","418s","19580"
"2024/05/12","CHSL468812353TAO","Chsl, Chisley Motor Coaches","1205 W 2Nd St Waverly Oh 45690 217-345-7161","United States","US","","Phone Numbers:  --- Emails: ","Rkds Llc","1153","4000*900*800,4000*900*800","45104510","Long Beach, Ca","2709","Qingdao","57047","20240512","","010690","","","MEDUQR523653","Ship Rural King Mfg Upc China","Po Ship To Rural King Mfg Part Rk Sku Upc Made In China","","","","Dried Crickets Fly Larvae Mealworm Treats Mbl Ohjhjq Mealworm Treats","Dried Crickets Fly Larvae Mealworm Treats Po 284675402 Inv No. 24Ft31632 Mbl 177Ohjhjq21780Vf2. Mealworm Treats Po 284675401 Inv No. 24Ft31631","3090","PKG","9 Jiangbin Road Lishan Town Fuyang","China","CN","Hangzhou Fot Import & Export Co Lt","","Phone Numbers:  --- Emails: ","575","3","9342528","Maersk Algol","416n","18633"
"2024/05/12","SFOKHT24043881","Sfok","3532 Coleman Ctsuite Blafayette I N 479051-765-429-6409","United States","US","","Phone Numbers:  --- Emails: ","Steiner Enterprises Inc","507","2000*806*800","","Long Beach, Ca","2709","Ningpo","57020","20240517","","010639","","","MATS6599740000","","","3532 Coleman Ctsuite Blafayette I N 479051-765-429-6409","US","Steiner Enterprises Inc","Bird Feeder Assembly Pvc Skirting Board","Bird Feeder Assembly Pvc Skirting Board","86","CTN","No 8 Hongfeng Road Xinan Town Deqing County Huzhou City Zhejiang","China","CN","Zhejiang Ruitai Plastic Co Ltd","","Phone Numbers:  --- Emails: ","48","1","9814612","Matsonia","052e","10951"
"2024/05/12","DWCH24HWS0535608","Dwch","1619 N 25Th St","United States","US","","Phone Numbers:  --- Emails: ","Hue","1","4000*900*800","45G0","Long Beach, Ca","2709","Ningpo","57020","20240512","","010639","","","MATS4542369000","Dwt","Dwt202413822132","5553 Bandini Blvd Unit A","US","De Well Container Shipping Inc","Bird Cage","Bird Cage,3926.40.00.90","1","PCS","Room 1117 Building 1 Yunfeng Buil Ding No97 Huanzhan East Road Jianggan Distr Ict Jianggan Di","China","CN","Hangzhou Well Trans Supply Chain Ma","","Phone Numbers:  --- Emails: ","159329","0.5","7334204","Matsonia","052e","7"
"2024/05/12","AMZDCN24UL5LZ2IL","Amzd","C /O Fba5990 N Cajon Blvd","United States","US","","Phone Numbers:  --- Emails: ","Laizhou Beite Machinery Co Ltd","14","4000*906*802","4EB0","Long Beach, Ca","2709","Qingdao","57047","20240512","","010592","","","MAEU720059513","","","No 65 Chenggang South Road","CN","Laizhou Beite Machinery Co Ltd","Chicken Perch","Chicken Perch","300","CTN","No 65 Chenggang South Road","China","CN","Laizhou Beite Machinery Co Ltd","","Phone Numbers:  --- Emails: ","15","1.5","Maersk Algol","Maersk Algol","416n","873"
"2024/05/11","MAEU237993456","Maeu, Maersk Lines, Inc.","550 New Commerce Blvd Wilkes-Barre Pa 18706","United States","US","","Phone Numbers:  --- Emails: ","Adidas International Trade Ag For Delivery To","117046","2000*806*802","2CB0","New York/Newark Area, Newark, Nj","4601","","57037","20240511","","013407","","","MAEU237993456","","","Floor Atlanta Ga 30308 Usa Phone: 1 415 231-5252","US","Flexport 600 Peachtree","Womens Cotn Blous Shirts Master Limited Dandong Slt Garment Industry Women Knit Short Main Cotton Recyc Led Polyester Art Cust Women Knit Short Main Mate Rial Cotton Recycled Polyester Cust Men Knit Top Main Recycled Polyester Art Cust Rder Women Knit Track Acket Main Cotto Recycled Polyester Poc Ket Polyamide Elastan Rib Polyamide Elast Ane Art Cust Men Knit Hoodie Main Ecycled Polyester Art Cust Women Knit Pullover Mai Cotton Ecycled Polyester Lining Polyamide Elastane Rib Polyamide Elastane Art Cust Men Knit Pant Ain Recycled Olyester Art Cust Women Knit Track Jacket Main Mat Erial Cotton Recycled Polyester Pocket Polyam Ide Elastane Rib Lyamide Elastane Art Cust Men Knit Hoodie Main Recycled Polye Ster Art Cust Women Nit Short Main Cotton Recycled Polyester Art Cust Women Knit Pullover Main Otton Recycled Polyester Lining Polyamide Elas Tane Rib Polyamide Astane Art Cust Women Knit Short Main Cotton Recycled Polyes Ter Art Cust Men Knit Pant Main Rec Ycled Polyester Art Cust Orgn R","Womens Cotn Blous/Shirts,N Po :0134073180 -Master Limited; Dandong Slt Garment Industry Co., Ltd. Inv# 10-04-24-00 98 Women S Knit Short, Main Material 52% Cotton 48% Recyc Led Polyester Po#:0133924899 Art#:Iw8932 Cust Order#:029 9839286 Inv# 10-04-24-0098 Women S Knit Short, Main Mate Rial 52% Cotton 48% Recycled Polyester Po#:0133924927 Ar T#:Iw8934 Cust Order#:0299840 027 Inv# 10-04-24-0098 Men S Knit Top, Main Material 10 0% Recycled Polyester Po#:01 33924945 Art#:Im6076 Cust O Rder#:0299841332 Inv# 10-04- 24-0098 Women S Knit Track J Acket,Main Material 52% Cotto N 48% Recycled Polyester,Poc Ket 76% Polyamide/24% Elastan E, Rib 96% Polyamide/4% Elast Ane Po#:0133924949 Art#:Is87 13 Cust Order#:0299841336 I Nv# 10-04-24-0098 Men S Knit Hoodie, Main Material 100% R Ecycled Polyester Po#:01339 24989 Art#:Im6074 Cust Order #:0299841741 Inv# 10-04-24-0 098 Women S Knit Pullover,Mai N Material 52% Cotton 48% R Ecycled Polyester,Lining 76% Polyamide/24% Elastane, Rib 9 6% Polyamide/4% Elastane Po#: 0133924993 Art#:It1922 Cust Order#:0299841745 Inv# 10-0 4-24-0098 Men S Knit Pant, M Ain Material 100% Recycled P Olyester Po#:0133925014 Art# :Im6072 Cust Order#:029984179 8 Inv# 10-04-24-0098 Women S Knit Track Jacket,Main Mat Erial 52% Cotton 48% Recycled Polyester,Pocket 76% Polyam Ide/24% Elastane, Rib 96% Po Lyamide/4% Elastane Po#:01339 74795 Art#:Is8713 Cust Order #:0299924775 Inv# 10-04-24-0 098 Men S Knit Hoodie, Main Material 100% Recycled Polye Ster Po#:0133974796 Art#:Im6 074 Cust Order#:0299924778 Inv# 10-04-24-0098 Women S K Nit Short, Main Material 52% Cotton 48% Recycled Polyester Po#:0133974803 Art#:Iw8932 Cust Order#:0299924776 Inv# 10-04-24-0098 Women S Knit Pullover,Main Material 52% C Otton 48% Recycled Polyester, Lining 76% Polyamide/24% Elas Tane, Rib 96% Polyamide/4% El Astane Po#:0133974804 Art#: It1922 Cust Order#:0299924773 Inv# 10-04-24-0098 Women S Knit Short, Main Material 52 % Cotton 48% Recycled Polyes Ter Po#:0133974805 Art#:Iw89 34 Cust Order#:0299924777 In V# 10-04-24-0098 Men S Knit Pant, Main Material 100% Rec Ycled Polyester Po#:01339748 06 Art#:Im6072 Cust Order#: 0299924779 Orgn Rev Bucket B Lack/White/Betsca Pride Cap B Lack W Jay3Lle Hbnd Actpur Lk Md Cap Shafig/Sanpin Lk Mm Cap Prloin/Brired Shorts,Men S Other, Of Cot Po:0134067126 Womns Dres,Art F,<23% Wool F Ah Po:0134073139 Trosrs,Brc Hs,M,Syn Fbr,Wl/ Po:013407314 3 Sweaters,Oth,Man-Md,Kn/Cr, Po:A134033977 Shorts,Mens O Ther, Of Cot Po:0134067138 T Rosrs,Brchs,M,Syn Fbr,Wl/ Po: 0134073158 Womns Dres,Art F,< 23% Wool Fah Po:0134073164","349","CTN","Damco China Limited Shanghai Bran O/B Asian Sourcing International Limited No 1188 Li An Road Minghang District Shanghai China-","China","CN","Asian Sourcing International Limited","","Phone Numbers:  --- Emails: ","4526","1","9308649","Maersk Singapore","414e","3034"
"2024/05/11","EQACSHAS24914489","Eqac, Elmini Logic, Inc.","1 River Road Schenectady Ny 12345 United State","United States","US","","Phone Numbers:  --- Emails: ","General Electric Company","110064","2000*806*800","","New York/Newark Area, Newark, Nj","4601","Pusan","58023","20240504","","010592","","","MAEU237584350","","9944-2000 Shipment Id 201664704 /201664705/ Nm","","","","Ladder Extendable","Ladder, Extendable Or 4102529942-2000/410252 201664706","3","PKG","Building 1 No 15 Chuangyi East 2Nd Beijing- 101106","Republic Of Korea","KR","Ficont Industrial Beijing Co Ltd","","Phone Numbers:  --- Emails: ","166","1","9308649","Maersk Singapore","414e","765"
"2024/05/11","EQACSHAS24914489","Eqac, Elmini Logic, Inc.","1 River Road Schenectady Ny 12345 United State","United States","US","","Phone Numbers:  --- Emails: ","General Electric Company","110064","2000*806*800","","New York/Newark Area, Newark, Nj","4601","Pusan","58023","20240504","","010592","","","MAEU237584350","","9944-2000 Shipment Id 201664704 /201664705/ Nm","","","","Ladder Extendable","Ladder, Extendable Or 4102529942-2000/410252 201664706","3","PKG","Building 1 No 15 Chuangyi East 2Nd Beijing- 101106","Republic Of Korea","KR","Ficont Industrial Beijing Co Ltd","","Phone Numbers:  --- Emails: ","166","1","9308649","Maersk Singapore","414e","765"
"2024/05/11","BANQ1058201040","Banq, Kuehne & Nagel Inc.","Corporate Dr 139 Gaffney Sc 29341-263 Us","United States","US","","Phone Numbers:  --- Emails: ","Boysen Usa Llc","1216","4000*900*800","45G0","Charleston, Sc","1601","Stadersand","42879","20240426","","010612","","","YMJAT650090674","Boysen Usa Llc","Boysen Usa Llc","404 Centura Court Spartanburg Sc 29303 Us","US","Boysen Usa Llc","Muffler","Muffler Order# 2632394-2632425","75","PKG","Kg Friedrich-Boysen-Str 14-17 Altensteig 72213 De","Germany","DE","Friedrich Boysen Gmbh & Co","","Phone Numbers:  --- Emails: ","2259","1.5","Colorado Express","Colorado Express","044w","12686"
"2024/05/11","ONEYPNHE05639900","Oney","8320 E Hartford Drive Scottsdale Az85255 Us","United States","US","","Phone Numbers:  --- Emails: ","American Pacific Industries Inc","14050","4000*900*800","45G1","Tacoma, Wa","3002","Singapore","55976","20240511","","010612","","","ONEYPNHE05639900","","","8320 E Hartford Drive Scottsdale Az85255 Us","US","American Pacific Industries Inc","Actn Brand Tires Purchase","Actn Brand Tires Purchase Order Po#162838 Th","414","PCS","No 4 National Road 212Km Sihanouk Ville 18000 Kh","Cambodia","KH","General Tires Technology Cambodia Co Ltd","","Phone Numbers:  --- Emails: ","1253","1.5","9860922","Ym Totality","019e","13539"
"2024/05/11","HLCUDUB240303044","Hlcu, Hapag-Lloyd A G","Carr 865 Km 0 4 Barrio Candelaria Arenas 00949 Toa Baja Puerto Rico Tax 660591354","United States","US","","Phone Numbers:  --- Emails: ","Pepsi Cola Pr Distributing Llc","4403","4000*900*800","4532","San Juan, Puerto Rico","4909","Caucedo","24722","20240510","Live animals ; Live swine ; Other ; Weighing less than 50 kg each","010391","Weighing less than 50 kg each","","HLCUDUB240303044","","1000264478 4000332922 4000333147","Centro Internacional De Mercadeo 100 Pr-165 Suite 206 Guaynabo San Juan 00968 Puerto Rico Juan Sevilla Sevillarovinc Com Phone","US","Rene Ortiz Villafane Inc","Flavours Units Mountain Dew Units Mountain Dew Flavour Units Dew Fountain Units Mountain Dew Flavour Lit Jerrican","Flavours 36 Units Kt Mountain Dew 44316- 01-01-01 1Un 250.632 Kg 36 Units Lf Mountain Dew Flavour 44316- 01 659.916 Kg 4 Units Kt Mt Dew Fountain 44316-01-02- 08 2Un 23.722 Kg 4 Units Lf Mountain Dew Flavour 44316-01 73.324 Kg 38 Carton(S) 40 16 Lit.Pl.Jerrican(S)","78","PCS","Little Island Business Park Cork Ireland","Ireland","IE","Portfolio Concentrate Solutions Uc","","Phone Numbers:  --- Emails: ","149","1.5","9944730","Mindoro","2417s","1008"
"2024/05/11","ONEYBKKE98239500","Oney","1580 Rue Eiffel Boucherville Qc J4 B 5Y1 Ca","United States","US","","Phone Numbers:  --- Emails: ","Olymel S E C / L P","39","4000*907*802","4FR0","Tacoma, Wa","3002","Laem Chabang","54930","20240511","","010592","","","ONEYBKKE98239500","","Ac24125181","123-300 Rue St Sacre Montreal Qc H2Y 2H7 Ca","US","Bgl Courtage Ltee Ltd","Chicken Wings Seasoned","Chicken Wings Seasoned","4385","CTN","130-132 Sindhorn Building Tower 3 24Th Floor Wit Bangkok 10330 Th","Thailand","TH","Cargill Meats Thailand Limited","","Phone Numbers:  --- Emails: ","580","2","9860922","Ym Totality","019e","19294"
"2024/05/11","ONEYBKKE99301300","Oney","1881 Yonge Street Toronto On M4S 3C4 Ca","United States","US","","Phone Numbers:  --- Emails: ","Reuven International Limited","2222","4000*907*802","4FR0","Tacoma, Wa","3002","Laem Chabang","54930","20240511","","010592","","","ONEYBKKE99301300","","Ac24124800","1881 Yonge Street Toronto On M4S 3C4 Ca","US","Reuven International Limited","Cooked Seasoned Chicken Breast Fillet Portio","Cooked Seasoned Chicken Breast Fillet Portio","36","CTN","130-132 Sindhorn Building Tower 3 24Th Floor Wit Bangkok 10330 Th","Thailand","TH","Cargill Meats Thailand Limited","","Phone Numbers:  --- Emails: ","580","2","9860922","Ym Totality","019e","23616"
"2024/05/11","GOAGSZSE24040095","Goag","1021 Haldimand Rd 20 Hagersville O N N0A 1H0","United States","US","","Phone Numbers:  --- Emails: ","Armstrong Milling Company","9","4000*900*800","45G0","Tacoma, Wa","3002","Yantian","57078","20240506","","010639","","","YMJAW226512751","Armstrong Amcl Classic","Armstrong Po# Amcl# Classic#","1021 Haldimand Rd 20 Hagersville O N N0A 1H0","US","Armstrong Milling Company","Bird Feeder Accessories","Bird Feeder & Accessories","960","CTN","1602 Dongbin Road Fengze District Quanzhou Fujian China","China","CN","Quanzhou Perspective Metal","","Phone Numbers:  --- Emails: ","2492","1.5","Ym Totality","Ym Totality","019e","1388"
"2024/05/11","BANQ1058201365","Banq, Kuehne & Nagel Inc.","Corporate Dr 139 Gaffney Sc 29341-263 Us","United States","US","","Phone Numbers:  --- Emails: ","Boysen Usa Llc","1216","4000*900*800","45G0","Charleston, Sc","1601","Stadersand","42879","20240426","","010612","","","YMJAT650090824","Boysen Usa Llc","Boysen Usa Llc","404 Centura Court Spartanburg Sc 29303 Us","US","Boysen Usa Llc","Muffler","Muffler Order# 2637375-2637404","70","PKG","Kg Friedrich-Boysen-Str 14-17 Altensteig 72213 De","Germany","DE","Friedrich Boysen Gmbh & Co","","Phone Numbers:  --- Emails: ","2259","1.5","Missouri Express","Missouri Express","078w","15024"
"2024/05/11","CMDUAKD0316715","Cmdu, Compagnie Maritime Daffretemen","553 Beckett Rd Suite 403 Logantownship New Jersey 08085","United States","US","","Phone Numbers:  --- Emails: ","Fayman Food Group Llc","346","4000*900*800","45R4","Philadelphia, Pa","1101","Tauranga","61443","20240510","","018135","","","CMDUAKD0316715","","","553 Beckett Rd Suite 403 Logantownship New Jersey 08085","US","Fayman Food Group Llc","Cargo Stowed Refrigerated Sat Requested Carrying Temperatuof Degrees Celsius Chuck Roll Hscode Flap Meat Hscode","Total Cartons 1078 Freight Prepaid Cargo Is Stowed In A Refrigerated Container Sat The Shipper S Requested Carrying Temperatuof -20 Degrees Celsius Nz-20451-24 840 Ctn Ps Chuck Roll Vp Hscode 0Net Weight 18135.530 Kgs Gross Weight 18865.140 Kgs Nz-20451-24 238 Ctn Ps Flap Meat Vp Hscode 02Net Weight 4999.160 Kgs Gross Weight 5206.020 Kgs","1078","CTN","Gate 4 Portage Road 851 Great South Road Otahuhu Auckland New Zealand 1060","New Zealand","NZ","Wilson Hellaby Limited","","Phone Numbers:  --- Emails: ","1001","2.12","9950129","Cape Spencer","0rpfk","28681"
"2024/05/11","HCLE2436314","Hcle, Helvetia Container Line","3939 W Highland Blvd","United States","US","","Phone Numbers:  --- Emails: ","Molson Coors Brewering Co","304","4000*900*800,4000*900*800,4000*900*800,4000*900*800","4500450045004500","Savannah, Ga","1703","Genoa","47527","20240505","","010612","","","CMDUGEN1701593","","","","","","Half Barrel Peroni Beer Pna Null Deposit Half Barrel Peroni Beer Pna Null Deposit Half Barrel Peroni Beer Pna Null Deposit Half Barrel Peroni Beer Pna Null Deposit","Half Barrel 58,67Lt Peroni Beer Pna Null Deposit 1859 - Order : 8500140510. Half Barrel 58,67Lt Peroni Beer Pna Null Deposit 1859 - Order : 8500140511. Half Barrel 58,67Lt Peroni Beer Pna Null Deposit 1859 - Order : 8500140509. Half Barrel 58,67Lt Peroni Beer Pna Null Deposit 1859 - Order :8500140011","1152","PKG","Griffin Brewery Chiswick Lane South","Italy","IT","Asahi Premium Brands Ltd","","Phone Numbers:  --- Emails: ","445","8","9450416","Vienna Express","0mrfr","92547"
"2024/05/11","ONEYPNHE05455500","Oney","8320 E Hartford Drive Scottsdale Az85255 Us","United States","US","","Phone Numbers:  --- Emails: ","American Pacific Industries Inc","14050","4000*900*800","45G1","Los Angeles, Ca","2704","Singapore","55976","20240512","","010612","","","ONEYPNHE05455500","","","8320 E Hartford Drive Scottsdale Az85255 Us","US","American Pacific Industries Inc","Advanta Brand Tires Purchase","Advanta Brand Tires Purchase Order Po#16","588","PCS","No 4 National Road 212Km Sihanoukv Ille 18000 Kh","Cambodia","KH","General Tires Technology Cambodia Co Ltd","","Phone Numbers:  --- Emails: ","1253","1.5","9468293","Seaspan Adonis","074e","8941"
"2024/05/11","ONEYPNHE05456600","Oney","8320 E Hartford Drive Scottsdale Az85255 Us","United States","US","","Phone Numbers:  --- Emails: ","American Pacific Industries Inc","14050","4000*900*800","45G1","Los Angeles, Ca","2704","Singapore","55976","20240512","","010612","","","ONEYPNHE05456600","","","8320 E Hartford Drive Scottsdale Az85255 Us","US","American Pacific Industries Inc","Advanta Brand Tires Purchase","Advanta Brand Tires Purchase Order Po#16","664","PCS","No 4 National Road 212Km Sihanoukv Ille 18000 Kh","Cambodia","KH","General Tires Technology Cambodia Co Ltd","","Phone Numbers:  --- Emails: ","1253","1.5","9468293","Seaspan Adonis","074e","8708"
"2024/05/11","TSVCFR102747624","Tsvc, Transit Services","5225 Long Island Dr Nw","United States","US","","Phone Numbers:  --- Emails: ","Pollack Marc S","1","2000*806*800","22G0","Savannah, Ga","1703","Fos Sur Mer","42776","20240430","","010639","","","CMDULHV3402226","Art","Lp Art","207 West 25Th Street 3Rd Floor","US","Dietl International Services","Birds Sculptures","Birds Sculptures","5","PKG","11 Rue De L Industrie","France","FR","M Cedric Le Borgne","","Phone Numbers:  --- Emails: ","2","1","9450416","Vienna Express","0mrfr","140"
"2024/05/11","MCLMHKNYC2404002","Mclm, Mcclintock Express Inc","4027 Tampa Road Suite 3400 Oldsmar Fl 34677","United States","US","","Phone Numbers:  --- Emails: ","The Nielsen Company","152","2000*806*800","","New York/Newark Area, Newark, Nj","4601","Hong Kong","58201","20240509","","010210","","","OOLU2735045840","Compliance Gtam Nano Pvt Toslink Cable Ictc Dia Brooksville Ina","Compliance, Gtam Nano, Pvt1 10 Toslink Cable Ictc ( In Dia ) Brooksville C/No. Made In Ch Ina","4027 Tampa Road Suite 3400 Oldsmar Fl 34677","US","The Nielsen Company","Front Removable Gtam Nano Label Male Male Cables Dust Covers Nielsen","Case, Front Removable Part, Gtam Nano Label, Male To Male Cables With Dust Covers Nielsen Po. 4700003909/4700004110 2Pallets = 47C","47","CTN","4F No 78 De Zheng Middle Rd Chang Chan Town","Hong Kong","HK","Interconnect Cable Technologies Corp","","Phone Numbers:  --- Emails: ","274","1","9628001","Oocl Singapore","054e","582"
"2024/05/11","CMDUSHZ6064821","Cmdu, Compagnie Maritime Daffretemen","11540 Hwy 92 East Seffner Fl 33584 Phone: 813-623-5400","United States","US","","Phone Numbers:  --- Emails: ","Rtg Furniture Corp","53832","4000*900*800,4000*900*800","45004500","Tampa, Fl","1801","Yantian","57078","20240510","","010612","","","CMDUSHZ6064821","","","1475 Airport Rd Lakeland Fl 33811 Phone: 813-635-3136","US","Rooms To Go","Rooms Airport Lakeland Phone Roomstogo Furniture Sofas Idy Idy Delivery Rooms Airport Lakeland Factory Name Address Violino Furniture Shenzhen Changshan Ind District Liulian Pingdi Longgang Shenzhen China","2Nd Notify:Rooms To Go 1475 Airport Rd Lakeland, Fl 33811 Phone: 813-635-3136 Customs Roomstogo.Com. Furniture (Sofas) Order.No 523437 Po 1494247Idy Order.No 524314 Po 1516491Idy Delivery To: Rooms To Go 1475 Airport Rd Lakeland, Fl 33811 Factory Name And Address Violino Furniture (Shenzhen) Ltd. No.2 10,Changshan Ind.District,Liulian, Pingdi,Longgang Shenzhen China Tel: 86-755-84088088 Fax: 86-755-84087180","162","PKG","Flat 2 2/F Tower 1 Harbour Centre 1 Hok Cheung St Hunghom","China","CN","Violino Hong Kong Limited","","Phone Numbers:  --- Emails: ","6019","3","9448815","Cosco Vietnam","0tyhi","15522"
"2024/05/11","AEASKY24030384T","Aeas, Arena A R Associates","2140 Flintstone Dr Tucker Ga 30084 United States","United States","US","","Phone Numbers:  --- Emails: ","Maxlead International Limited","2639","4000*900*800","4510","Savannah, Ga","1703","Pusan","58023","20240504","","010592","","","MEDUQR401967","","","","","","Carport Chicken Coop Trampoline","Carport Chicken Coop Trampoline","605","CTN","14-A1 Building 3 Zhongke R&D Park No 009 Gaoxin South 1St","Republic Of Korea","KR","Shenzhen Jinrui Import & Export Co Ltd","","Phone Numbers:  --- Emails: ","995","2","9931109","Zim Mount Everest","005e","18029"
"2024/05/11","MAEU278163188","Maeu, Maersk Lines, Inc.","508 Sw 8Th St Bentonville Ar 72716 U S A","United States","US","","Phone Numbers:  --- Emails: ","Walmart Inc","452573","4000*906*802","4EB0","Norfolk, Va","1401","","57037","20240507","","010519","","","MAEU278163188","","","101 S Broad Street Philadelphia Pa 19112 U S A Attn:John Mason E-Mail:John Mason@Geodis Com","US","Geodis Usa Inc","Duck Duck Splash Services Court Chesapeake Dcm Nfk Damco","Duck Duck Splash Po No:438088 3819, +++Services Inc.3025 G Um Court Chesapeake Va 23321 Dcm Nfk@Damco. Com","122","CTN","Expeditors O/B Banzai International Limited Flat/R M 7B One Capital Place 18 Luard Road Wan Chai Hk Hong Kong China","China","CN","Banzai International Limited","","Phone Numbers:  --- Emails: ","1444","1.5","9245756","Cornelia Maersk","413e","400"
"2024/05/11","ONEYBKKE99290300","Oney","3355-114Th Avenue Se Suite #107 Calgary Ab T2Z-0K7 Ca","United States","US","","Phone Numbers:  --- Emails: ","Precision Trade Ltd","2913","4000*907*802","4FR0","Tacoma, Wa","3002","Laem Chabang","54930","20240511","","010592","","","ONEYBKKE99290300","","Ac24125180","3355-114Th Avenue Se Suite #107 Calgary Ab T2Z-0K7 Ca","US","Precision Trade Ltd","Fully Cooked Glazed Cut Chicken Wings","Fully Cooked Glazed Cut Up Chicken Wings","2100","CTN","130-132 Sindhorn Building Tower 3 24Th Floor Wit Bangkok 10330 Th","Thailand","TH","Cargill Meats Thailand Limited","","Phone Numbers:  --- Emails: ","580","2","9860922","Ym Totality","019e","22302"
